,ID,PDF saved,Document Link,Franchisor,Name of Franchise,Document Type,Year,File Number,Notes,Received Date,Added On
908,PDF0908,-,https://www.cards.commerce.state.mn.us/CARDS/security/search.do?documentId={FD7F07F1-A879-414C-9E91-06ED0552623B},"Cookie Cutters Franchising, Inc.",Cookie Cutters,Disclosure Form,2016,7881,,03/30/2016,5/4/2016
909,PDF0909,-,https://www.cards.commerce.state.mn.us/CARDS/security/search.do?documentId={F0F40173-0000-C55E-A59F-C5827174C707},"Cookie Cutters Franchising, Inc.",Cookie Cutters,Disclosure Form,2020,7881,CLEAN FDD,05/14/2020,06/29/2020
910,PDF0910,-,https://www.cards.commerce.state.mn.us/CARDS/security/search.do?documentId={E0F40173-0000-CE39-B7A2-33B7413995C1},"Cookie Cutters Franchising, Inc.",Cookie Cutters,Disclosure Form,2020,7881,REDLINED FDD,05/14/2020,06/29/2020
911,PDF0911,-,https://www.cards.commerce.state.mn.us/CARDS/security/search.do?documentId={C0F40173-0000-C6B0-AA1C-6739ECEE9824},"Cookie Cutters Franchising, Inc.",Cookie Cutters,Disclosure Form,2020,7881,CLEAN FDD,05/14/2020,06/29/2020
912,PDF0912,-,https://www.cards.commerce.state.mn.us/CARDS/security/search.do?documentId={C0F40173-0000-C439-AD2A-1B56C83AAF9A},"Cookie Cutters Franchising, Inc.",Cookie Cutters,Disclosure Form,2020,7881,REDLINED FDD,05/14/2020,06/29/2020
913,PDF0913,-,https://www.cards.commerce.state.mn.us/CARDS/security/search.do?documentId={8020CD78-0000-C08C-B94F-57C2F31C5814},COOKIE CUTTERS FRANCHISING INC,COOKIE CUTTERS,Disclosure Form,2021,7881,,03/30/2021,04/13/2021
914,PDF0914,-,https://www.cards.commerce.state.mn.us/CARDS/security/search.do?documentId={7020CD78-0000-C319-B95B-FAFA4A08E61E},COOKIE CUTTERS FRANCHISING INC,COOKIE CUTTERS,Disclosure Form,2021,7881,,03/30/2021,04/13/2021
915,PDF0915,-,https://www.cards.commerce.state.mn.us/CARDS/security/search.do?documentId={2666F6DF-9CFF-4B1B-B8F6-0A075AC0BA82},"SBS Franchising, Inc.",Stratus Building Solutions,Disclosure Form,2017,7883,Clean FDD,03/31/2017,5/1/2017
916,PDF0916,-,https://www.cards.commerce.state.mn.us/CARDS/security/search.do?documentId={CB3E1688-A38C-458F-B775-54521955D6C9},"SBS Franchising, Inc.",Stratus Building Solutions,Disclosure Form,2017,7883,Marked FDD,03/31/2017,5/1/2017
917,PDF0917,-,https://www.cards.commerce.state.mn.us/CARDS/security/search.do?documentId={EBD8EC9E-61D1-4BE4-BEEE-3337FF47DCF2},American Express Travel Related Services Company,American Express Travel Related Services,Disclosure Form,2017,7894,Marked FDD,03/31/2017,5/9/2017
918,PDF0918,-,https://www.cards.commerce.state.mn.us/CARDS/security/search.do?documentId={DAF28BDF-0739-4DDA-88FE-5C5AF903A93E},"MOD Super Fast Pizza Franchising, LLC",MOD Pizza,Disclosure Form,2017,7926,Clean FDD,04/13/2017,5/10/2017
919,PDF0919,-,https://www.cards.commerce.state.mn.us/CARDS/security/search.do?documentId={364EEB7D-7232-421B-AA13-22C51F809041},"MOD Super Fast Pizza Franchising, LLC",MOD Pizza,Disclosure Form,2017,7926,Marked FDD,04/13/2017,5/10/2017
920,PDF0920,-,https://www.cards.commerce.state.mn.us/CARDS/security/search.do?documentId={4166F35B-3DC5-418C-9639-E08FEB7CC649},Natural Awakenings Publishing Corproation,Natural Awakenings,Disclosure Form,2016,7933,Clean FDD,04/14/2016,05/20/2016
921,PDF0921,-,https://www.cards.commerce.state.mn.us/CARDS/security/search.do?documentId={A0006063-0000-CA5D-897A-8BE9D2E640BA},"Big Air Franchising, LLC",Big Air Trampoline Park,Disclosure Form,2018,7949,AR FDD Redline ,05/14/2018,05/14/2018
922,PDF0922,-,https://www.cards.commerce.state.mn.us/CARDS/security/search.do?documentId={A0006063-0000-C93E-A69D-2E44A8611830},"Big Air Franchising, LLC",Big Air Trampoline Park,Disclosure Form,2018,7949,Big Air Clean FDD,05/14/2018,05/14/2018
923,PDF0923,-,https://www.cards.commerce.state.mn.us/CARDS/security/search.do?documentId={B0B3A364-0000-C93D-9575-31B3AAAE5663},"NiteLites Franchise Systems, Inc.",NITELITES,Disclosure Form,2018,7989,AR Certification,04/26/2018,07/16/2018
924,PDF0924,-,https://www.cards.commerce.state.mn.us/CARDS/security/search.do?documentId={A0B3A364-0000-C297-9F31-3774EBA333F8},"NiteLites Franchise Systems, Inc.",NITELITES,Disclosure Form,2018,7989,AR Consent to Process,04/26/2018,07/16/2018
925,PDF0925,-,https://www.cards.commerce.state.mn.us/CARDS/security/search.do?documentId={A0B3A364-0000-CE79-96CA-3C8B86193BDC},"NiteLites Franchise Systems, Inc.",NITELITES,Disclosure Form,2018,7989,AR FDD redline,04/26/2018,07/16/2018
926,PDF0926,-,https://www.cards.commerce.state.mn.us/CARDS/security/search.do?documentId={A0B3A364-0000-CD5E-B56B-41A842874AB6},"NiteLites Franchise Systems, Inc.",NITELITES,Disclosure Form,2018,7989,AR Not useable - Part of Initial filing,04/26/2018,07/16/2018
927,PDF0927,-,https://www.cards.commerce.state.mn.us/CARDS/security/search.do?documentId={A0B3A364-0000-CE1F-9FD1-140180D965DB},"NiteLites Franchise Systems, Inc.",NITELITES,Disclosure Form,2018,7989,AR FDD Clean Copy no redlined,04/26/2018,07/16/2018
928,PDF0928,-,https://www.cards.commerce.state.mn.us/CARDS/security/search.do?documentId={90B3A364-0000-C395-BF2D-68F1F0E90C94},"NiteLites Franchise Systems, Inc.",NITELITES,Disclosure Form,2018,7989,AR Costs and Sources,04/26/2018,07/16/2018
929,PDF0929,-,https://www.cards.commerce.state.mn.us/CARDS/security/search.do?documentId={90B3A364-0000-C37D-8D6C-6B88382109DB},"NiteLites Franchise Systems, Inc.",NITELITES,Disclosure Form,2018,7989,AR update FDD,04/26/2018,07/16/2018
930,PDF0930,-,https://www.cards.commerce.state.mn.us/CARDS/security/search.do?documentId={90B3A364-0000-CF5D-82C1-A58C69EA1CEF},"NiteLites Franchise Systems, Inc.",NITELITES,Disclosure Form,2018,7989,AR Adendum change,04/26/2018,07/16/2018
931,PDF0931,-,https://www.cards.commerce.state.mn.us/CARDS/security/search.do?documentId={90B3A364-0000-C81D-8565-7632E4E1F8C6},"NiteLites Franchise Systems, Inc.",NITELITES,Disclosure Form,2018,7989,AR FDD clean copy - no redlined,04/26/2018,07/16/2018
932,PDF0932,-,https://www.cards.commerce.state.mn.us/CARDS/security/search.do?documentId={A0B2A364-0000-C41C-B7D9-EF9D91621214},"NiteLites Franchise Systems, Inc.",NITELITES,Disclosure Form,2018,7989,AR Certification,04/26/2018,07/16/2018
933,PDF0933,-,https://www.cards.commerce.state.mn.us/CARDS/security/search.do?documentId={90B2A364-0100-C415-8C30-4241A2A00E6B},"NiteLites Franchise Systems, Inc.",NITELITES,Disclosure Form,2018,7989,AR Consent to Process,04/26/2018,07/16/2018
934,PDF0934,-,https://www.cards.commerce.state.mn.us/CARDS/security/search.do?documentId={90B2A364-0000-C3FB-9180-76D1F6D9CD0F},"NiteLites Franchise Systems, Inc.",NITELITES,Disclosure Form,2018,7989,AR FDD redline,04/26/2018,07/16/2018
935,PDF0935,-,https://www.cards.commerce.state.mn.us/CARDS/security/search.do?documentId={90B2A364-0000-C5D5-B0D1-5EDE6C286B4F},"NiteLites Franchise Systems, Inc.",NITELITES,Disclosure Form,2018,7989,AR Not useable - Part of Initial filing,04/26/2018,07/16/2018
936,PDF0936,-,https://www.cards.commerce.state.mn.us/CARDS/security/search.do?documentId={90B2A364-0000-C895-AA94-7B57BAB7D026},"NiteLites Franchise Systems, Inc.",NITELITES,Disclosure Form,2018,7989,AR FDD Clean Copy no redlined,04/26/2018,07/16/2018
937,PDF0937,-,https://www.cards.commerce.state.mn.us/CARDS/security/search.do?documentId={90B2A364-0000-CA79-A920-8EAE2E865435},"NiteLites Franchise Systems, Inc.",NITELITES,Disclosure Form,2018,7989,AR Costs and Sources,04/26/2018,07/16/2018
938,PDF0938,-,https://www.cards.commerce.state.mn.us/CARDS/security/search.do?documentId={90B2A364-0000-C652-B790-2E805BE4660D},"NiteLites Franchise Systems, Inc.",NITELITES,Disclosure Form,2018,7989,AR update FDD,04/26/2018,07/16/2018
939,PDF0939,-,https://www.cards.commerce.state.mn.us/CARDS/security/search.do?documentId={90B2A364-0000-CD32-B0F2-3B201D45142C},"NiteLites Franchise Systems, Inc.",NITELITES,Disclosure Form,2018,7989,AR Adendum change,04/26/2018,07/16/2018
940,PDF0940,-,https://www.cards.commerce.state.mn.us/CARDS/security/search.do?documentId={80B2A364-0000-CC79-ACC5-A1E24B8417A2},"NiteLites Franchise Systems, Inc.",NITELITES,Disclosure Form,2018,7989,AR FDD clean copy - no redlined,04/26/2018,07/16/2018
941,PDF0941,-,https://www.cards.commerce.state.mn.us/CARDS/security/search.do?documentId={E017EC6E-0000-CC11-8790-9545F99F78D4},"Kahala Franchising, LLC",Frullati Cafe & Bakery,Disclosure Form,2019,8012,CLEAN FDD,04/18/2019,12/9/2019
942,PDF0942,-,https://www.cards.commerce.state.mn.us/CARDS/security/search.do?documentId={8019EC6E-0000-C353-906B-4AD28459BA46},Kahala Franchising LLC,Kahala Coffee Traders,Disclosure Form,2019,8014,MARKED FDD,04/18/2019,12/9/2019
943,PDF0943,-,https://www.cards.commerce.state.mn.us/CARDS/security/search.do?documentId={8019EC6E-0000-CD33-84CB-C7531F722A72},Kahala Franchising LLC,Kahala Coffee Traders,Disclosure Form,2019,8014,CLEAN FDD,04/18/2019,12/9/2019
944,PDF0944,-,https://www.cards.commerce.state.mn.us/CARDS/security/search.do?documentId={D0FEEB6E-0000-CA1A-BB49-7B89B0ABF9EA},"Kahala Franchising, LLC",NrGize Lifestyle Cafe,Disclosure Form,2019,8016,MARKED FDD,04/18/2019,12/9/2019
945,PDF0945,-,https://www.cards.commerce.state.mn.us/CARDS/security/search.do?documentId={60554A74-0000-CC40-AE79-99B9EA5274E4},Blo Blow Dry Bar Inc.,Blo Blow Dry Bar,Disclosure Form,2020,8034,,07/30/2020,9/1/2020
946,PDF0946,-,https://www.cards.commerce.state.mn.us/CARDS/security/search.do?documentId={60554A74-0000-CB25-97F1-A01D7841E90A},Blo Blow Dry Bar Inc.,Blo Blow Dry Bar,Disclosure Form,2020,8034,,07/30/2020,9/1/2020
947,PDF0947,-,https://www.cards.commerce.state.mn.us/CARDS/security/search.do?documentId={002A1D63-0000-C892-B5FE-B24C400AA3FC},"Venture X Franchising, LLC",Venture X,Disclosure Form,2018,8036,AR clean FDD,04/16/2018,5/1/2018
948,PDF0948,-,https://www.cards.commerce.state.mn.us/CARDS/security/search.do?documentId={002A1D63-0000-CA7E-B4F1-66A6D0BAB250},"Venture X Franchising, LLC",Venture X,Disclosure Form,2018,8036,AR Redlined FDD,04/16/2018,5/1/2018
949,PDF0949,-,https://www.cards.commerce.state.mn.us/CARDS/security/search.do?documentId={61283C7B-BB4B-4180-9925-F93BB815303A},"SafeSplash Brands, LLC dba Streamline Brands",SafeSplash Swim School OR Swimtastic Swim School,Disclosure Form,2017,8039,Clean,03/27/2017,04/26/2017
950,PDF0950,-,https://www.cards.commerce.state.mn.us/CARDS/security/search.do?documentId={05FB9545-64BD-4FE7-BD32-08AD194189A3},"Praxis S-10, LLC",PriceFixer.com,Disclosure Form,2017,8094,Clean FDD,02/23/2017,03/15/2017
951,PDF0951,-,https://www.cards.commerce.state.mn.us/CARDS/security/search.do?documentId={75B0E9CC-1ECB-4E76-84C9-D996A6236F9C},"Praxis S-10, LLC",PriceFixer.com,Disclosure Form,2017,8094,Redlined FDD,02/23/2017,03/15/2017
952,PDF0952,-,https://www.cards.commerce.state.mn.us/CARDS/security/search.do?documentId={70624F62-0000-C3AB-AE65-994FEBAAD50B},"Praxis S-10, LLC",PriceFixer.com,Disclosure Form,2018,8094,CLEAN FDD,03/15/2018,03/22/2018
953,PDF0953,-,https://www.cards.commerce.state.mn.us/CARDS/security/search.do?documentId={70624F62-0000-CB6B-884B-1A0B9BEF8AD5},"Praxis S-10, LLC",PriceFixer.com,Disclosure Form,2018,8094,Marked FDD,03/15/2018,03/22/2018
954,PDF0954,-,https://www.cards.commerce.state.mn.us/CARDS/security/search.do?documentId={46509579-2FF5-4558-AAC8-D185F867460B},"Red Lion Hotels Franchising, Inc.",Americas Best Value Inn,Disclosure Form,2016,8104, Cover Letter,01/23/2017,04/28/2017
955,PDF0955,-,https://www.cards.commerce.state.mn.us/CARDS/security/search.do?documentId={FD6F0843-0662-4110-BDF7-B8AF1211E5D8},"Red Lion Hotels Franchising, Inc.",Country Hearth Inn,Disclosure Form,2016,8105, Cover Letter,01/23/2017,04/28/2017
956,PDF0956,-,https://www.cards.commerce.state.mn.us/CARDS/security/search.do?documentId={E02164B3-7500-42E2-8FE5-A89F74E53504},"Spray-Net, Inc.",Spray-Net,Disclosure Form,2017,8138,Clean FDD,01/31/2017,3/10/2017
957,PDF0957,-,https://www.cards.commerce.state.mn.us/CARDS/security/search.do?documentId={30CEF072-0000-CD19-BF46-BC4F2AB8A8B2},rytech franchising,rytech,Disclosure Form,2020,8184,Redline,5/5/2020,06/26/2020
958,PDF0958,-,https://www.cards.commerce.state.mn.us/CARDS/security/search.do?documentId={E0061079-0000-CE3D-BE11-0C4ED7758381},"Rytech Franchising, Inc.",Rytech,Disclosure Form,2021,8184,,03/26/2021,04/26/2021
959,PDF0959,-,https://www.cards.commerce.state.mn.us/CARDS/security/search.do?documentId={90C81872-0000-CE27-B145-1F8E0BFAF089},"TMH Worldwide, LLC",Trademark Collection ,Disclosure Form,2020,8206,TMH FDD Redline,03/31/2020,05/15/2020
960,PDF0960,-,https://www.cards.commerce.state.mn.us/CARDS/security/search.do?documentId={C03CA572-0000-C6CF-B647-6EF2AE8587FB},"Zerorez Franchising System, Inc.",Zerorez,Disclosure Form,2020,8218,REDLINED FDD,03/31/2020,6/11/2020
961,PDF0961,-,https://www.cards.commerce.state.mn.us/CARDS/security/search.do?documentId={B03CA572-0100-C919-B520-EB2EB8814BD6},"Zerorez Franchising System, Inc.",Zerorez,Disclosure Form,2020,8218,CLEAN FDD,03/31/2020,6/11/2020
962,PDF0962,-,https://www.cards.commerce.state.mn.us/CARDS/security/search.do?documentId={A03D7675-0000-C37F-9D82-0E4561610492},"DaVi Nails Salon and Spa, LLC",DaVi Nails and Em Lash,Disclosure Form,2020,8256,,05/22/2020,10/29/2020
963,PDF0963,-,https://www.cards.commerce.state.mn.us/CARDS/security/search.do?documentId={A03D7675-0000-CD5B-A9CF-87DE4A77C5E6},"DaVi Nails Salon and Spa, LLC",DaVi Nails and Em Lash,Disclosure Form,2020,8256,,05/22/2020,10/29/2020
964,PDF0964,-,https://www.cards.commerce.state.mn.us/CARDS/security/search.do?documentId={5023266D-0000-C6B8-95B7-639DF776A2C6},"Dollar Rent A Car, Inc.",Dollar Rent A Car,Disclosure Form,2019,8307,CLEAN FDD,03/28/2019,9/12/2019
965,PDF0965,-,https://www.cards.commerce.state.mn.us/CARDS/security/search.do?documentId={5023266D-0000-C453-B252-2FE4913B43DC},"Dollar Rent A Car, Inc.",Dollar Rent A Car,Disclosure Form,2019,8307,MARKED FDD,03/28/2019,9/12/2019
966,PDF0966,-,https://www.cards.commerce.state.mn.us/CARDS/security/search.do?documentId={F0202263-0000-CD75-A3AC-A1FEA0759EF2},"Payroll Vault Franchising, LLC",Payroll Vault,Disclosure Form,2018,8320,Complete blacklined FDD,03/30/2018,5/2/2018
967,PDF0967,-,https://www.cards.commerce.state.mn.us/CARDS/security/search.do?documentId={503D7C65-0000-C1BE-AB28-D0CEE69579A0},"Griswold International, LLC",Griswold Home Care (Full Employment Model),Disclosure Form,2018,8328,AR Updated Redlined FDD,6/7/2018,08/27/2018
968,PDF0968,-,https://www.cards.commerce.state.mn.us/CARDS/security/search.do?documentId={503D7C65-0000-CF9D-A79A-3DCA35F3201E},"Griswold International, LLC",Griswold Home Care (Full Employment Model),Disclosure Form,2018,8328,AR Updated FDD Clean,6/7/2018,08/27/2018
969,PDF0969,-,https://www.cards.commerce.state.mn.us/CARDS/security/search.do?documentId={C0377C65-0000-C45F-92DE-D0C8109783C9},"Griswold International, LLC",Griswold Home Care (Full Employment Model),Disclosure Form,2018,8328,AR Updated FDD Clean,6/7/2018,08/27/2018
970,PDF0970,-,https://www.cards.commerce.state.mn.us/CARDS/security/search.do?documentId={C0377C65-0000-C216-99F0-D0369125D11A},"Griswold International, LLC",Griswold Home Care (Full Employment Model),Disclosure Form,2018,8328,AR Updated Redlined FDD,6/7/2018,08/27/2018
971,PDF0971,-,https://www.cards.commerce.state.mn.us/CARDS/security/search.do?documentId={F0765373-0000-CE92-979D-F36A744EDA51},"Griswold International, LLC",Griswold Home Care (Full Employment Model),Disclosure Form,2020,8328,,5/12/2020,07/15/2020
972,PDF0972,-,https://www.cards.commerce.state.mn.us/CARDS/security/search.do?documentId={E0765373-0000-C21C-8B02-FDC236DA2B7F},"Griswold International, LLC",Griswold Home Care (Full Employment Model),Disclosure Form,2020,8328,,5/12/2020,07/15/2020
973,PDF0973,-,https://www.cards.commerce.state.mn.us/CARDS/security/search.do?documentId={0068F35E-0000-C434-85A5-05D41A561835},Kahala Franchising LLC,Taco Time,Disclosure Form,2017,8331, FDD,8/2/2017,10/6/2017
974,PDF0974,-,https://www.cards.commerce.state.mn.us/CARDS/security/search.do?documentId={901AEC6E-0000-C437-BF09-AF8C67D936BB},"Kahala Franchising, LLC",TacoTime,Disclosure Form,2019,8331,CLEAN FDD,04/18/2019,12/9/2019
975,PDF0975,-,https://www.cards.commerce.state.mn.us/CARDS/security/search.do?documentId={F0487363-0000-C41B-A316-E2DF0B8EACD1},Milliken Services LLC,millicare,Disclosure Form,2018,8332,FDD OK,04/13/2018,05/18/2018
976,PDF0976,-,https://www.cards.commerce.state.mn.us/CARDS/security/search.do?documentId={E0487363-0000-C011-8CF0-57CCDD2FD1D5},Milliken Services LLC,millicare,Disclosure Form,2018,8332,Clean Copy,04/13/2018,05/18/2018
977,PDF0977,-,https://www.cards.commerce.state.mn.us/CARDS/security/search.do?documentId={00CF1872-0000-CB11-B029-60FCAD6C6661},"TRC Franchisor, Inc.",The Registry Collection,Disclosure Form,2020,8348,Registry FDD Redline,03/31/2020,05/15/2020
978,PDF0978,-,https://www.cards.commerce.state.mn.us/CARDS/security/search.do?documentId={609CA464-0000-CAE6-8E07-C2FC7C7A9413},"Namaste Nail Sanctuary, LLC (Unit)",Namaste Nail Sanctuary (Unit),Disclosure Form,2018,8365,Marked Copy of UFDD,04/13/2018,07/16/2018
979,PDF0979,-,https://www.cards.commerce.state.mn.us/CARDS/security/search.do?documentId={A0A4A464-0000-C3AC-8B89-5DF7C19A99D0},"Namaste Nail Sanctuary, LLC (Representative)",Namaste Nail Sanctuary,Disclosure Form,2018,8366,AR Marked copy of AR FDD,04/13/2018,07/16/2018
980,PDF0980,-,https://www.cards.commerce.state.mn.us/CARDS/security/search.do?documentId={E03AC573-0000-C721-B8E0-A76F51918B5A},AR workshop franchising,ar workshop,Disclosure Form,2020,8383,,03/30/2020,8/6/2020
981,PDF0981,-,https://www.cards.commerce.state.mn.us/CARDS/security/search.do?documentId={D06B547A-0000-C13A-8D04-B28FC13FE9B4},"New Orleans Brew, LLC",PJ's Coffee of New Orleans,Disclosure Form,2020,8420,FDD blacklined,5/6/2020,06/28/2021
982,PDF0982,-,https://www.cards.commerce.state.mn.us/CARDS/security/search.do?documentId={B06D5973-0000-C6EB-B3EF-41727D3E8E87},"New Orleans Brew, LLC",PJ's Coffee of New Orleans,Disclosure Form,2020,8420,,04/22/2020,07/16/2020
983,PDF0983,-,https://www.cards.commerce.state.mn.us/CARDS/security/search.do?documentId={A06D5973-0000-C79A-8817-158E1BFF466D},"New Orleans Brew, LLC",PJ's Coffee of New Orleans,Disclosure Form,2020,8420,,04/22/2020,07/16/2020
984,PDF0984,-,https://www.cards.commerce.state.mn.us/CARDS/security/search.do?documentId={3044827A-0000-CB48-BFC1-A97D392720B3},"New Orleans Brew, LLC",PJ's Coffee of New Orleans,Disclosure Form,2021,8420,Complete blackened FDD with an audited financial statement,04/26/2021,7/7/2021
985,PDF0985,-,https://www.cards.commerce.state.mn.us/CARDS/security/search.do?documentId={007D5373-0000-C037-BC44-82A5756EB4E7},"Row House Franchise, LLC",Row House ,Disclosure Form,2020,8453,FDD redline,5/1/2020,07/15/2020
986,PDF0986,-,https://www.cards.commerce.state.mn.us/CARDS/security/search.do?documentId={C0B07F72-0000-CBFC-8E4A-22E6DC729DA4},"Worldwide Refinishing Systems, Inc.",DreamMaker Bath & Kitchen by Worldwide,Disclosure Form,2020,8483,UPDATED REDLINED FDD,04/15/2020,6/4/2020
987,PDF0987,-,https://www.cards.commerce.state.mn.us/CARDS/security/search.do?documentId={C0B07F72-0000-CF96-8E12-262A7E4167BD},"Worldwide Refinishing Systems, Inc.",DreamMaker Bath & Kitchen by Worldwide,Disclosure Form,2020,8483,REDLINE,04/15/2020,6/4/2020
988,PDF0988,-,https://www.cards.commerce.state.mn.us/CARDS/security/search.do?documentId={C0B07F72-0000-CF59-87D9-F3C6ABE950F5},"Worldwide Refinishing Systems, Inc.",DreamMaker Bath & Kitchen by Worldwide,Disclosure Form,2020,8483,CLEAN FDD,04/15/2020,6/4/2020
989,PDF0989,-,https://www.cards.commerce.state.mn.us/CARDS/security/search.do?documentId={204D0572-0000-C3BD-AC9D-11F5ED94635D},"Wyndham Franchisor, LLC",Wyndham,Disclosure Form,2020,8496,Wyndham FDD Redline,03/31/2020,5/11/2020
990,PDF0990,-,https://www.cards.commerce.state.mn.us/CARDS/security/search.do?documentId={D02E4973-0000-CEBF-8F1D-B6E0D7440788},"The Hammer & Nails Salon Group, LLC",Hammer & Nails,Disclosure Form,2020,8547,UFDD (Marked pages),05/22/2020,07/13/2020
991,PDF0991,-,https://www.cards.commerce.state.mn.us/CARDS/security/search.do?documentId={00E39573-0000-C0BF-B4EB-B4C575690C56},Natural Awakenings Publishing Corporation,Natural Awakenings,Disclosure Form,2020,8561,"NAPC 2020 FDD - complete, clean",6/9/2020,07/28/2020
